scenario,condition,method,distribution_aware,epsilon,inflation,seed,time_s,speed_ms,min_dist_m,min_ttc_s,collision_count,ade,fde
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,9,20.100000000000016,2.421377941820861,2.0025815314608155,0.689563148081734,0,2.1212548663830284,3.8219186503711544
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,10,23.700000000000067,2.0669049413609453,1.6873316264874214,0.3243328737382765,0,2.0528083527185585,3.698896044450725
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,11,20.40000000000002,2.3922329332644723,1.9218287618240897,0.6351778045317034,0,2.1181312281054256,3.8114057196661326
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,12,20.30000000000002,2.398028754243165,1.8968032709507763,0.6392340541511119,0,2.117880101092682,3.8109323951128036
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,13,21.00000000000003,2.324882266931496,1.9077991139118478,0.6813774150330829,0,2.1252462228689613,3.822584371271729
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,14,24.00000000000007,2.0456974302720536,1.6070616919231329,0.28518968883276624,0,2.0412722068993263,3.6730032673573216
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,15,25.600000000000094,1.9189900527633748,1.5921720022406824,0.3392490941248997,0,2.0228693479429825,3.639417578835816
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,16,20.50000000000002,2.386122051569155,1.8631684418622743,0.6142630701713037,0,2.1073807490604506,3.7830480996132536
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,17,20.30000000000002,2.408657200473434,2.341986104718059,0.9568893254943069,0,2.110650346918961,3.785709104300797
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,18,24.100000000000072,2.0128246325302075,1.3805494966176792,0.4536401903462609,0,2.0531659361012284,3.697654767590534
scenario_02,sgan_single_inf1.35,sgan,False,0.0,1.35,19,16.699999999999967,2.8936067336863736,1.7456762855855126,0.5374739979587034,0,2.0916313889051943,3.758102399864088
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,0,21.300000000000033,2.295402812094445,2.0447099446728823,0.8366358747557696,0,2.09360423811464,3.7729472338670806
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,1,20.900000000000027,2.3289034119404692,1.9823893746603924,0.6854996544716039,0,2.1314517516246982,3.842498797300949
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,2,24.400000000000077,2.0148743911760496,1.662755406993131,0.4459795823457277,0,2.051796190853521,3.699900650416909
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,3,25.40000000000009,1.9258196326279196,1.5856841287629855,0.697696545478416,0,2.035645161381304,3.6684201845958184
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,4,21.00000000000003,2.3253232135738355,2.0104430994830875,0.7281494867641548,0,2.1200713306544943,3.8125841503488602
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,5,21.20000000000003,2.2968775794031813,1.9934530126869443,0.7300269122948415,0,2.0945805041832792,3.7659258799472015
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,6,24.200000000000074,2.0280732262693904,1.7122841040201786,0.3807003493603786,0,2.0571143404176495,3.715187500562514
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,7,26.1000000000001,1.8496204025339407,1.6161077039722678,0.7522914258483975,0,2.0212833888873063,3.636336209397385
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,8,21.00000000000003,2.316965063924668,1.9635222865217918,0.67799381141258,0,2.115566123641159,3.8104986113679606
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,9,21.600000000000037,2.261017127286155,1.9993621772076209,0.8520603358459181,0,2.1002386433347255,3.786530429615931
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,10,21.00000000000003,2.318229919263562,2.02868453716801,0.7852013100318505,0,2.111642115379367,3.796299943864216
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,11,19.0,2.5718421869510344,1.9466219817733974,0.5362844870606691,0,2.1057721342564593,3.7848923073100567
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,12,21.300000000000033,2.2907334869728726,1.964400415908759,0.7517236553776766,0,2.102443288264199,3.7837589558023272
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,13,22.200000000000045,2.188867519259698,1.9448138215407444,0.8887946220295758,0,2.093171135689326,3.7669500437159797
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,14,22.000000000000043,2.2188125907929903,1.9956056779447255,0.9048424558177979,0,2.0724520983479184,3.7272724497846412
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,15,21.20000000000003,2.3010638708353257,1.9796084674900467,0.7238890861968202,0,2.0981770560707353,3.770813652007478
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,16,25.000000000000085,1.966881731720571,1.5960777628593732,0.4526075964193492,0,2.028186177173397,3.6517368880530108
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,17,21.00000000000003,2.3193786040408395,1.9835974755986732,0.6941172896914423,0,2.110860503101852,3.786644161743112
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,18,25.900000000000098,1.9094357445910297,1.7532060329100458,0.3846944330222362,0,2.0359983386294984,3.666813925074185
scenario_02,sgan_single_inf1.50,sgan,False,0.0,1.5,19,25.000000000000085,1.9715029179444348,1.5571698503357942,0.4787108923305931,0,2.0282038700020735,3.658622461800911
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,0,23.20000000000006,2.586750340884504,4.3860895328015195,1.1487779954535018,0,2.149345312906957,3.8471605817407015
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,1,24.200000000000074,2.487812730380436,4.500380329331129,1.1485551369287248,0,2.110560999204267,3.769603465242843
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,2,24.100000000000072,2.5035164476944423,4.30998887065778,1.1527217866727546,0,2.1100909188542256,3.7719891775054233
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,3,23.10000000000006,2.6043467250879457,4.667285968429742,1.155566538558102,0,2.156265568135309,3.856738647721119
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,4,23.20000000000006,2.5881722967772673,4.028937290327557,1.1548680175627046,0,2.146403241420546,3.837665379785727
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,5,24.300000000000075,2.4844568306004664,4.7454517910694705,1.1548680175627046,0,2.1142085748448634,3.7808326736317177
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,6,19.70000000000001,3.0010639597094975,3.6066128973083487,0.8692670585372793,0,2.254435420842461,4.045798084199625
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,7,20.800000000000026,2.840146494861592,3.63737584532078,0.874427745162484,0,2.2611608779112977,4.055576216174964
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,8,21.80000000000004,2.7076344693207983,3.6873623515726575,0.881117308592922,0,2.2117050386844803,3.9639889294130435
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,9,20.40000000000002,2.907468399780003,3.6066128973083487,0.8692670585372793,0,2.2620291841293447,4.060459876523382
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,10,20.800000000000026,2.8451485397827323,3.6129993316866624,0.8702337923287884,0,2.252183304714034,4.0463671158119325
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,11,20.100000000000016,2.9417777894297057,3.6141893780282173,0.8705868238967148,0,2.2568517846844975,4.048775776642826
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,12,24.200000000000074,2.4896385287598446,4.576242438939888,1.154689810174174,0,2.1023703023372935,3.752866333341408
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,13,20.600000000000023,2.8693498971922,3.6129993316866624,0.8702337923287884,0,2.2491093764405274,4.0368473043017605
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,14,24.100000000000072,2.5036128789938403,4.401357064702967,1.164255165342266,0,2.1137477006446583,3.7771591396591284
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,15,20.200000000000017,2.930332789942418,3.6617929127787483,0.876872457473606,0,2.2583636979602737,4.056218080977696
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,16,26.500000000000107,2.2870467811576414,5.587967602681507,1.1527217866727546,0,2.0404323718462765,3.6345059313950876
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,17,23.30000000000006,2.585754521528718,4.125937927183285,1.1527217866727546,0,2.1387359831632904,3.8240050594068036
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,18,24.100000000000072,2.5009600656967486,4.395807530016033,1.1485551369287248,0,2.113492771586039,3.776054987351435
scenario_03,lstm_robust_eps0.0,lstm,True,0.0,1.0,19,22.50000000000005,2.665457818398226,3.7183485165572487,1.1610037279811813,0,2.1772874061260485,3.8956412157069527
scenario_03,lstm_single,lstm,False,0.0,1.0,0,19.300000000000004,3.0611303973046304,3.3086124556969816,0.847272499787633,0,2.2505275466737777,4.041133676846542
scenario_03,lstm_single,lstm,False,0.0,1.0,1,19.200000000000003,3.085570532475626,3.334291629802426,0.847272499787633,0,2.2547280087426076,4.04426497306169
scenario_03,lstm_single,lstm,False,0.0,1.0,2,19.0,3.1163049682608204,2.9982713422745717,0.847272499787633,0,2.255582295829122,4.054321673465918
scenario_03,lstm_single,lstm,False,0.0,1.0,3,18.699999999999996,3.1566263557647267,3.019840854372342,0.847272499787633,0,2.2514146931121726,4.040790466933121
scenario_03,lstm_single,lstm,False,0.0,1.0,4,19.200000000000003,3.0763298685222034,3.2225141758412814,0.8512318911040568,0,2.2599823290927996,4.055988288852891
scenario_03,lstm_single,lstm,False,0.0,1.0,5,19.400000000000006,3.0631012664944586,3.030416352016871,0.8512318911040568,0,2.261333036356945,4.06168582430209
scenario_03,lstm_single,lstm,False,0.0,1.0,6,19.1,3.096621647262379,3.0555513021073564,0.847272499787633,0,2.2531819763729937,4.042701926614865
scenario_03,lstm_single,lstm,False,0.0,1.0,7,19.400000000000006,3.0621467752087295,3.067893616169327,0.8512318911040568,0,2.2613966933039453,4.055082311112366
scenario_03,lstm_single,lstm,False,0.0,1.0,8,19.400000000000006,3.055476656567981,3.074445287574787,0.847272499787633,0,2.256618980659697,4.051637979121244
scenario_03,lstm_single,lstm,False,0.0,1.0,9,19.300000000000004,3.0741155440013213,3.0097080918646792,0.847272499787633,0,2.2539098998299103,4.044546042094875
scenario_03,lstm_single,lstm,False,0.0,1.0,10,19.0,3.1180694955961394,2.8384465389011346,0.8512318911040568,0,2.2485540549025296,4.038517993828363
scenario_03,lstm_single,lstm,False,0.0,1.0,11,19.300000000000004,3.0724318318437986,3.1447846129018653,0.847272499787633,0,2.251737482666954,4.039983434946305
scenario_03,lstm_single,lstm,False,0.0,1.0,12,19.500000000000007,3.0297931872818626,3.4652106818180903,0.8527111347801688,0,2.24886795338971,4.032149391268276
scenario_03,lstm_single,lstm,False,0.0,1.0,13,19.1,3.0990420333988413,2.9263320845947756,0.8512318911040568,0,2.2455620764508017,4.028441957348033
scenario_03,lstm_single,lstm,False,0.0,1.0,14,21.500000000000036,2.7581025603503133,3.462741509175998,0.8527111347801688,0,2.221008675146763,3.9804175195879976
scenario_03,lstm_single,lstm,False,0.0,1.0,15,19.1,3.096007870875244,3.084502191203764,0.847272499787633,0,2.256548897483251,4.052026159028407
scenario_03,lstm_single,lstm,False,0.0,1.0,16,19.0,3.11094728168312,2.9742951390462298,0.847272499787633,0,2.2539586269959258,4.0455150025764315
scenario_03,lstm_single,lstm,False,0.0,1.0,17,19.300000000000004,3.076307983122677,3.189216960332278,0.8512318911040568,0,2.252131750087928,4.042257769069427
scenario_03,lstm_single,lstm,False,0.0,1.0,18,19.300000000000004,3.0720400379196318,3.190871521058043,0.847272499787633,0,2.2536158978160374,4.043702093364123
scenario_03,lstm_single,lstm,False,0.0,1.0,19,19.300000000000004,3.0651605241436575,3.1563627853061162,0.8512318911040568,0,2.2513039123312835,4.034441520128862
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,0,19.400000000000006,3.048504029848815,3.1151537595288072,0.8538025790237863,0,2.1211927084633135,3.766632915744753
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,1,19.900000000000013,2.9718263673686622,3.4731883629071314,0.8512318911040568,0,2.144367882514358,3.8057530833965085
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,2,19.0,3.100111750226419,3.120168940005569,0.8530493937369013,0,2.1362057909834937,3.7910302443078234
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,3,19.70000000000001,3.017348003125003,3.486280241063662,0.8530493937369013,0,2.1383284489826258,3.793593628098489
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,4,19.300000000000004,3.0531084282527536,3.2602774039064037,0.8512318911040568,0,2.1354129067399175,3.788836956709481
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,5,19.500000000000007,3.0277879496354148,3.5158974189641254,0.8563734170071471,0,2.122386651802672,3.760921619910776
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,6,19.500000000000007,3.023346763614312,3.3709480429474215,0.8512318911040568,0,2.1391083568718177,3.7977425719158817
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,7,19.70000000000001,3.003954045237155,3.4731883629071314,0.8512318911040568,0,2.126630121213729,3.7725986215636835
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,8,18.9,3.1233945872186477,2.997156721967529,0.8512318911040568,0,2.1222673098226457,3.7626144321432182
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,9,19.60000000000001,3.0155612721422576,3.273277888707509,0.8512318911040568,0,2.1400284020185385,3.8003782772389454
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,10,19.200000000000003,3.0937188488346083,3.3165633251817326,0.8551608969323736,0,2.125979718768734,3.767441279611233
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,11,19.60000000000001,3.0169964538916463,3.3691932518504397,0.8546739526916713,0,2.1301986585326675,3.7837995897986096
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,12,19.500000000000007,3.035243041167577,3.375803485239017,0.8512318911040568,0,2.135421131835038,3.791356464016923
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,13,19.60000000000001,3.0206510900412327,3.335295903335612,0.8512318911040568,0,2.144620454211759,3.8105560356250336
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,14,19.60000000000001,3.0123516790636975,3.281015090439786,0.8558242789865299,0,2.123222829579313,3.7638827665297305
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,15,19.1,3.092201925800893,3.0108028847987582,0.8530493937369013,0,2.1349669250756707,3.7920469176830705
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,16,19.70000000000001,2.9959525270154597,3.4169731042963725,0.8551608969323736,0,2.1340798299901387,3.78769839205368
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,17,19.60000000000001,3.021803080079294,3.2756202962091714,0.8538025790237863,0,2.1301763724762712,3.7748148696170207
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,18,19.80000000000001,2.9844890301020377,3.4797021187407555,0.8527111347801688,0,2.1356697317677606,3.790725509300746
scenario_03,sgan_robust_eps0.0,sgan,True,0.0,1.0,19,19.500000000000007,3.026798672699658,3.2711041755430257,0.8652598845828923,0,2.1365338492586545,3.79811248190802
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,0,18.699999999999996,3.170685879444355,2.8030568772486797,0.847272499787633,0,2.1164576440763336,3.7536127754826683
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,1,18.499999999999993,3.2024276543989427,2.8910442555026585,0.847272499787633,0,2.142934893443028,3.8002945027608686
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,2,18.599999999999994,3.175584425818851,2.9545813678801998,0.847272499787633,0,2.141707129849405,3.798232856043869
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,3,18.39999999999999,3.2053259218835684,2.663464313786263,0.847272499787633,0,2.1379757067456864,3.7890326521199458
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,4,19.1,3.10820541587632,3.0573972101183253,0.847272499787633,0,2.1351765478241913,3.7874663480359265
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,5,18.29999999999999,3.2250323447241005,2.7174748961541493,0.847272499787633,0,2.1139838330680103,3.738253925548706
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,6,18.39999999999999,3.218213303179412,2.729004611253585,0.847272499787633,0,2.1327182205436848,3.781733539748627
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,7,18.599999999999994,3.173759694833576,2.8776876693889677,0.847272499787633,0,2.1246183414232926,3.7627859431745465
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,8,18.699999999999996,3.160107631393632,2.9304095677961337,0.847272499787633,0,2.1174374424151647,3.752856457260058
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,9,18.19999999999999,3.246095266417055,2.7699119564457795,0.847272499787633,0,2.1367242358602088,3.790106273679875
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,10,18.19999999999999,3.2453534220856173,2.768243302962084,0.847272499787633,0,2.1196508584126468,3.7506175736752487
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,11,18.19999999999999,3.247547858295815,2.759091630961608,0.8512318911040568,0,2.127538774638424,3.774813882859641
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,12,18.19999999999999,3.2399302846639633,2.9611346013427284,0.847272499787633,0,2.1266481581619194,3.771292671474109
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,13,18.599999999999994,3.185210389618883,2.6125394692277357,0.847272499787633,0,2.1425391979973956,3.8028906173674395
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,14,18.499999999999993,3.2034770142681848,2.3823641038825394,0.847272499787633,0,2.1215744495094992,3.759403598261529
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,15,18.19999999999999,3.2371638907723574,2.774647311428635,0.847272499787633,0,2.132128559222309,3.781133001824553
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,16,18.699999999999996,3.1582948371984685,2.822997466600674,0.847272499787633,0,2.1305363770078722,3.776146633822823
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,17,19.0,3.119354260903684,3.122571717728899,0.847272499787633,0,2.1260510018360006,3.7638129855422213
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,18,18.39999999999999,3.20967155043527,2.7909290903714172,0.847272499787633,0,2.123492794832673,3.7617000854892892
scenario_03,sgan_single_inf1.00,sgan,False,0.0,1.0,19,18.19999999999999,3.2452711375195435,2.797509594662502,0.847272499787633,0,2.1334361859802895,3.7883558057492133
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,0,19.0,3.1254454079487735,2.8905605005071235,0.8512318911040568,0,2.1184650739080033,3.759024392912385
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,1,18.599999999999994,3.188070263214493,2.5875961162907433,0.8527111347801688,0,2.145289797820678,3.804773061815177
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,2,19.0,3.1199053653169853,2.795427783827313,0.8538025790237863,0,2.136330588140315,3.791262989023057
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,3,18.799999999999997,3.1467289663097344,2.864893526858822,0.8512318911040568,0,2.140244520550141,3.795939314852175
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,4,18.29999999999999,3.224028626940168,2.744765920424564,0.8512318911040568,0,2.13264354688695,3.778072348501674
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,5,19.1,3.099758747445675,2.8336097608362065,0.8538025790237863,0,2.117815464169905,3.750429589249236
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,6,18.9,3.1375362192123557,2.783034444901866,0.8512318911040568,0,2.13750324904618,3.792030250753863
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,7,18.799999999999997,3.14336806614385,2.6330784081863827,0.8512318911040568,0,2.1229563410304264,3.762114338424234
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,8,18.9,3.1351608108511653,2.9206568692493398,0.8512318911040568,0,2.1224136289292663,3.762862719387128
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,9,18.29999999999999,3.2240166329213964,2.682842503248246,0.8527111347801688,0,2.1408072518828214,3.797579847477193
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,10,18.499999999999993,3.1945257999219283,2.8219011926411417,0.8527111347801688,0,2.1200737559362954,3.754059907001437
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,11,19.200000000000003,3.083294430575513,2.8907616731662666,0.8569804814021874,0,2.1315751383703647,3.7850747320027485
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,12,18.699999999999996,3.161640433608334,2.7981015442465944,0.847272499787633,0,2.1280608525014015,3.7751656966461646
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,13,19.0,3.114500563503087,2.820726335552909,0.8512318911040568,0,2.14139737602498,3.8029987942034214
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,14,19.1,3.098731801884158,2.863223902350396,0.8527111347801688,0,2.123078170190476,3.7630948688357346
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,15,18.599999999999994,3.185098964531229,2.7450070053769973,0.8512318911040568,0,2.134990767976766,3.7890494513254085
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,16,18.599999999999994,3.1746196604110914,2.714896706191672,0.8512318911040568,0,2.1349237903230525,3.784035204760113
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,17,18.39999999999999,3.211362058588632,2.784217339255748,0.8512318911040568,0,2.1193298206045523,3.749157635509936
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,18,18.799999999999997,3.14780320431158,2.8641566874076667,0.8551608969323736,0,2.127051308211633,3.7706901537171578
scenario_03,sgan_single_inf1.10,sgan,False,0.0,1.1,19,18.599999999999994,3.177880134346284,2.6965190667034644,0.847272499787633,0,2.1343612601412403,3.791190360949015
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,0,19.200000000000003,3.0935468860661643,3.004918494882002,0.8569804814021874,0,2.122829450982213,3.76757077869624
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,1,18.599999999999994,3.185716907685955,2.606496889081512,0.860335189100159,0,2.145206734196344,3.804627023742698
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,2,18.9,3.131274336577107,2.9246360205837525,0.8622366300572427,0,2.140301813305755,3.7972569821648974
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,3,18.9,3.1396286856526006,2.7542080522100125,0.8569804814021874,0,2.142399163150774,3.799501952740336
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,4,18.699999999999996,3.1556876594490277,2.907105219858892,0.8584179458423924,0,2.132412427449659,3.7799282187770675
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,5,18.9,3.133883042570734,2.793149998360873,0.8622366300572427,0,2.1178848529359464,3.749112251368448
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,6,19.0,3.114218446472879,2.8311630223395863,0.8584179458423924,0,2.133554590079664,3.7860467107709974
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,7,18.9,3.1320626264625764,2.6654960702472605,0.857667806974615,0,2.1240673505457526,3.763905705081754
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,8,18.9,3.134750733165355,2.6302270888422243,0.8638654617357219,0,2.1223025992791067,3.7627292382109063
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,9,19.0,3.1191950390515264,2.91110308314345,0.8594907449873599,0,2.1362864663473218,3.790722580788969
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,10,18.9,3.1271295510904964,3.031033543913276,0.867555029344807,0,2.124055530373527,3.762491146548311
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,11,20.800000000000026,2.8735781664071545,2.8577045706400166,1.0193949422107798,0,2.1345353574233825,3.795767043130069
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,12,19.1,3.084205825130225,3.0197445343924048,0.8527111347801688,0,2.1316008509141957,3.7833327077802745
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,13,19.0,3.110682123974277,2.9071605790087363,0.857667806974615,0,2.1413222194527592,3.802879722333252
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,14,18.799999999999997,3.134359292728769,2.7803940747413596,0.8612439990557113,0,2.1237378747430258,3.7642774073887137
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,15,19.300000000000004,3.069394902883452,2.9087859374699048,0.857667806974615,0,2.133706869205736,3.789728201510564
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,16,18.799999999999997,3.1439946327799513,2.773100850989172,0.859226671588119,0,2.1329919432002953,3.7817806900017863
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,17,18.9,3.1312059401495134,3.0013790906334297,0.8569804814021874,0,2.1297566745157104,3.7696169523049345
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,18,21.400000000000034,2.7945988355642015,3.3063771263451396,1.1485551369287248,0,2.1256520453531804,3.777479441669546
scenario_03,sgan_single_inf1.20,sgan,False,0.0,1.2,19,18.699999999999996,3.1585042092062143,2.7866922614700407,0.8527111347801688,0,2.1311719955232946,3.7863681618398206
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,0,21.500000000000036,2.78876079565047,2.899726043616403,1.078794646128489,0,2.110011226476008,3.749615273612989
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,1,22.200000000000045,2.70659469328705,3.2874507161786495,1.1527217866727546,0,2.1141849577227485,3.755212127891235
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,2,22.000000000000043,2.7357456450760793,3.1265822847365565,1.1527217866727546,0,2.1190500857659242,3.770881624903982
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,3,21.600000000000037,2.7848771669462016,2.827463627724361,1.053676161590351,0,2.1228417412792386,3.7684505077637738
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,4,21.20000000000003,2.83422044095869,2.8879880325607066,1.0406877122374985,0,2.128979073389917,3.7834891853747488
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,5,21.600000000000037,2.7791231570869863,2.8103016185079266,1.0475413610008277,0,2.109783894192043,3.7458057870754167
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,6,21.300000000000033,2.8133479309191585,2.8175661998115458,1.0424190346895725,0,2.1296350529688093,3.787405678094299
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,7,21.600000000000037,2.7791075658325752,2.9988707205815612,1.1160181070622126,0,2.1098543623887167,3.748506512322901
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,8,21.400000000000034,2.8039164214811327,2.8002982350283987,1.0207137042808094,0,2.115283144321322,3.7558058134253747
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,9,20.800000000000026,2.879158255264998,2.8636060118042415,1.0510193383559698,0,2.1460531317278235,3.8149146827265685
scenario_03,sgan_single_inf1.35,sgan,False,0.0,1.35,10,21.90000000000004,2.7473525197350095,2.908310170911651,1.1017248656695666,0,2.1081791162128654,3.7427115353220586
